student_id,gender,age,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,ratio_presence_note,participation_projets_ponderee,moyenne_filiere,gender_encoded,scholarship_encoded,lab_access_encoded,supervisor_assigned_encoded,filiere_Electrique,filiere_Energetique,filiere_GenieCivil,filiere_Informatique,filiere_Mecanique,filiere_Telecom
ENSPD004209,Male,23.0,2,0.7589424572317262,16.0,0.3429844097995546,0.35100000000000003,0.8140000000000001,1.0,4.9,24.2,Yes,No,Low,0.0,No,Salle 15,298.0,0.4097222222222222,0.3754772287175935,0.169,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD002663,Male,22.0,3,0.8398133748055988,10.0,0.7416481069042317,0.76,0.635,2.0,3.3,19.5,No,No,Middle,1.0,Yes,Salle 6,104.0,0.8013888888888889,0.21442839460074023,0.3588,0.0,1,0,1,0,False,True,False,False,False,False
ENSPD004402,Male,19.0,1,0.7278382581648523,18.0,0.37305122494432075,0.456,0.7540000000000001,1.0,1.0,9.6,Yes,No,Middle,1.0,Yes,Salle 10,248.0,0.4847222222222223,0.3157480347599968,0.165,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD002131,Male,22.0,3,0.7216174183514773,18.0,0.8129175946547884,0.451,0.588,2.0,1.5,13.2,Yes,No,Middle,0.0,Yes,Salle 25,154.0,0.5416666666666667,0.2831794602524974,0.32839999999999997,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD000361,Male,20.0,1,0.5878693623639192,26.0,0.27282850779510026,0.557,0.6020000000000001,1.0,0.3,0.0,Yes,No,Middle,3.0,Yes,Salle 24,149.0,0.3736111111111111,0.33108333451460403,0.147,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001562,Male,19.0,3,0.6656298600311042,22.0,0.3797327394209354,0.616,0.49,3.0,0.8,2.5,Yes,Yes,Middle,0.0,Yes,Salle 24,185.0,0.3583333333333333,0.37502962060798295,0.47100000000000003,0.6476742668343078,1,1,1,1,False,False,True,False,False,False
ENSPD003175,Male,26.0,4,0.8538102643856921,9.0,0.3195991091314031,0.7240000000000001,0.703,2.0,1.0,10.9,No,Yes,Middle,2.0,No,Salle 22,93.0,0.5416666666666667,0.32767306480831626,0.3624,1.0,1,1,0,0,False,False,False,False,False,False
ENSPD002905,Male,22.0,3,0.5972006220839813,26.0,0.3685968819599109,0.934,0.8470000000000001,3.0,0.0,5.1,Yes,No,Middle,1.0,No,Salle 17,185.0,0.7472222222222222,0.16674966603765287,0.4446,0.6476742668343078,1,0,0,1,False,False,True,False,False,False
ENSPD001064,Male,19.0,4,0.5707620528771385,28.0,0.6514476614699333,0.56,0.383,1.0,0.9,10.8,No,No,Middle,2.0,No,Salle 12,230.0,0.4041666666666667,0.30414263509552253,0.1448,0.5818364233587374,1,0,0,0,False,False,False,True,False,False
ENSPD004452,Male,21.0,1,0.5925349922239501,26.0,0.4832962138084633,0.599,0.627,1.0,4.4,27.6,Yes,No,Low,0.0,No,Salle 5,121.0,0.3680555555555556,0.3368930006213031,0.1476,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD002511,Male,20.0,2,0.984447900466563,1.0,0.4721603563474388,0.67,0.645,1.0,1.3,5.2,Yes,No,Middle,1.0,Yes,Salle 7,185.0,0.5819444444444444,0.3485581661177183,0.198,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD002726,Male,22.0,2,0.7931570762052876,13.0,0.5924276169265034,0.395,0.48700000000000004,2.0,1.3,9.0,Yes,No,Middle,3.0,No,Salle 3,298.0,0.28888888888888886,0.4949808719596964,0.3468,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD003973,Male,21.0,2,0.9175738724727839,5.0,0.6113585746102449,0.663,0.654,0.0,3.3,18.1,Yes,No,Low,2.0,No,Salle 24,231.0,0.7749999999999999,0.24371765508672547,0.0,0.9860656366780134,1,0,0,1,False,False,False,False,True,False
ENSPD000204,Female,17.0,3,0.7822706065318817,14.0,0.4443207126948775,0.392,1.0,1.0,1.7,11.0,Yes,Yes,Middle,0.0,No,Salle 15,130.0,0.5791666666666667,0.284865969566663,0.17200000000000001,1.0,0,1,0,1,False,False,False,False,False,False
ENSPD004601,Male,21.0,2,0.9206842923794712,5.0,0.6492204899777283,0.282,0.71,3.0,1.4,16.4,Yes,No,Middle,0.0,Yes,Salle 3,231.0,0.4194444444444444,0.43204432181741703,0.5694000000000001,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD003383,Male,23.0,5,0.6951788491446346,20.0,0.579064587973274,0.5529999999999999,0.18,2.0,0.2,10.3,Yes,No,High,2.0,No,Salle 8,60.0,0.2972222222222223,0.44035886140418146,0.32160000000000005,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD004423,Female,24.0,3,0.7589424572317262,16.0,0.5991091314031181,0.616,0.794,0.0,1.8,12.8,Yes,Yes,Middle,0.0,Yes,Salle 18,185.0,0.6208333333333333,0.25861104011954805,0.0,0.6476742668343078,0,1,1,1,False,False,True,False,False,False
ENSPD000404,Female,22.0,4,0.5925349922239501,26.0,0.5211581291759466,0.36,0.531,1.0,1.7,10.3,No,No,Middle,1.0,Yes,Salle 20,173.0,0.3666666666666667,0.33786773714849516,0.1476,0.6476742668343078,0,0,1,0,False,False,True,False,False,False
ENSPD000672,Female,21.0,1,0.6127527216174183,25.0,0.5011135857461025,0.6509999999999999,0.728,1.0,0.2,8.8,Yes,No,Middle,2.0,No,Salle 1,248.0,0.5319444444444444,0.25101213677069834,0.1502,0.5818364233587374,0,0,0,1,False,False,False,True,False,False
ENSPD001879,Male,22.0,4,0.9595645412130639,3.0,0.7216035634743876,0.7240000000000001,0.552,3.0,0.5,1.8,Yes,No,Middle,2.0,No,Salle 1,230.0,0.6361111111111111,0.31302242432928784,0.5844000000000001,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD004951,Male,20.0,3,0.8678071539657853,8.0,0.744988864142539,0.7809999999999999,0.778,1.0,4.9,23.1,No,No,Low,1.0,Yes,Salle 28,154.0,0.7583333333333333,0.2363457991365828,0.183,0.7508690441401171,1,0,1,0,False,False,False,False,False,True
ENSPD004130,Male,23.0,5,0.609642301710731,25.0,0.5979955456570156,0.8240000000000001,0.635,1.0,1.0,16.3,Yes,Yes,Middle,1.0,Yes,Salle 29,67.0,0.5805555555555555,0.22860171501448703,0.14980000000000002,0.9860656366780134,1,1,1,1,False,False,False,False,True,False
ENSPD000052,Female,24.0,2,0.906687402799378,6.0,0.2839643652561248,0.609,0.635,2.0,1.4,9.1,Yes,No,Middle,1.0,Yes,Salle 8,177.0,0.375,0.46309126112138577,0.376,0.6476742668343078,0,0,1,1,False,False,True,False,False,False
ENSPD001545,Female,22.0,1,0.6702954898911352,21.0,0.6080178173719376,0.616,0.39299999999999996,3.0,0.4,5.5,No,Yes,Low,2.0,Yes,Salle 26,186.0,0.3555555555555555,0.3791689183468039,0.47279999999999994,0.9860656366780134,0,1,1,0,False,False,False,False,True,False
ENSPD004694,Male,20.0,2,0.8071539657853809,12.0,0.7383073496659243,0.888,0.85,0.0,0.3,7.0,Yes,No,Low,2.0,Yes,Salle 14,177.0,0.7708333333333333,0.21583213814871713,0.0,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD003924,Male,20.0,2,0.8242612752721618,11.0,0.8296213808463252,0.583,0.789,0.0,2.7,11.5,No,No,Middle,0.0,Yes,Salle 24,298.0,0.734722222222222,0.2329203046025106,0.0,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD001329,Female,25.0,2,0.9999999999999999,0.0,0.4543429844097996,0.761,0.8220000000000001,0.0,3.0,12.3,Yes,No,Low,0.0,Yes,Salle 21,231.0,0.7611111111111111,0.2708447460676504,0.0,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD000815,Female,19.0,3,0.23017107309486773,50.0,0.6792873051224945,0.799,0.8029999999999999,4.0,1.2,7.4,Yes,No,Middle,3.0,Yes,Salle 28,130.0,0.7486111111111111,0.06668194472441158,0.404,1.0,0,0,1,1,False,False,False,False,False,False
ENSPD003142,Female,21.0,3,0.5707620528771385,28.0,0.7126948775055679,0.542,0.48200000000000004,0.0,1.2,9.0,Yes,No,Middle,0.0,Yes,Salle 5,263.0,0.46805555555555556,0.2677048976082793,0.0,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD004508,Male,23.0,5,0.5443234836702956,29.0,0.7316258351893097,0.5750000000000001,0.635,2.0,1.1,9.2,No,No,Low,0.0,Yes,Salle 9,109.0,0.5736111111111111,0.2103089607632246,0.2828,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD000145,Male,24.0,3,0.6407465007776051,23.0,0.7193763919821826,1.0,0.5,3.0,1.5,14.0,Yes,No,Low,2.0,Yes,Salle 18,263.0,0.5958333333333332,0.23220959875656275,0.46140000000000003,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD002522,Male,23.0,3,0.5738724727838257,27.0,0.6993318485523385,0.6070000000000001,0.68,2.0,0.5,10.9,Yes,No,Middle,0.0,Yes,Salle 5,263.0,0.6263888888888889,0.19951033589688658,0.2904,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD004515,Male,24.0,2,0.5334370139968895,30.0,0.6146993318485524,0.043,0.635,0.0,7.7,39.1,Yes,Yes,Middle,1.0,Yes,Salle 17,161.0,0.16388888888888892,0.5046004933293913,0.0,0.7508690441401171,1,1,1,1,False,False,False,False,False,True
ENSPD001626,Female,23.0,3,0.547433903576983,29.0,0.37305122494432075,0.909,0.8240000000000001,3.0,1.0,5.0,No,Yes,High,1.0,Yes,Salle 4,263.0,0.6625000000000001,0.17901208659795934,0.42540000000000006,0.5818364233587374,0,1,1,0,False,False,False,True,False,False
ENSPD001242,Female,23.0,1,0.3950233281493002,39.0,0.5523385300668151,0.7190000000000001,0.851,1.0,1.5,17.2,Yes,No,Middle,0.0,Yes,Salle 23,121.0,0.5902777777777778,0.1562159324672305,0.1222,0.7508690441401171,0,0,1,1,False,False,False,False,False,True
ENSPD002075,Female,26.0,2,0.7231726283048211,18.0,0.6113585746102449,0.47500000000000003,0.622,3.0,0.6,6.8,Yes,Yes,High,1.0,Yes,Salle 4,177.0,0.5069444444444444,0.30172130875748415,0.4932000000000001,0.6476742668343078,0,1,1,1,False,False,True,False,False,False
ENSPD003106,Male,22.0,2,0.5116640746500777,31.0,0.6915367483296213,0.616,0.419,1.0,0.4,5.6,No,No,Low,0.0,Yes,Salle 28,298.0,0.41666666666666674,0.2732613697995442,0.1372,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD004651,Male,26.0,2,0.603421461897356,26.0,0.5812917594654788,0.5,0.537,1.0,3.1,11.5,Yes,No,Low,1.0,Yes,Salle 30,71.0,0.37083333333333335,0.3395226213329955,0.149,0.0,1,0,1,1,False,True,False,False,False,False
ENSPD001384,Male,22.0,5,0.9735614307931569,2.0,0.32850779510022277,0.20199999999999999,0.653,3.0,0.8,3.7,Yes,No,Middle,0.0,No,Salle 14,60.0,0.22638888888888886,0.6636855110704214,0.5898,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD003364,Male,17.0,3,0.5769828926905131,27.0,0.5835189309576838,0.858,1.0,0.0,4.9,25.8,Yes,Yes,High,3.0,Yes,Salle 17,263.0,0.7944444444444445,0.14823506903448938,0.0,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD003595,Male,21.0,2,0.6049766718506998,25.0,0.7126948775055679,0.386,0.635,0.0,0.0,4.0,No,No,Middle,0.0,Yes,Salle 13,119.0,0.6291666666666667,0.2080060973379758,0.0,1.0,1,0,1,0,False,False,False,False,False,False
ENSPD001829,Female,26.0,4,0.4261275272161742,37.0,0.38752783964365256,0.856,0.49100000000000005,0.0,2.2,14.7,No,No,Low,1.0,Yes,Salle 1,178.0,0.4125,0.24179094715714858,0.0,0.9860656366780134,0,0,1,0,False,False,False,False,True,False
ENSPD003100,Male,21.0,3,0.6562986003110421,22.0,0.4298440979955457,0.58,0.337,1.0,0.2,5.8,Yes,No,High,1.0,Yes,Salle 8,185.0,0.27222222222222214,0.4460250313230526,0.15580000000000002,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001720,Male,20.0,4,0.6438569206842922,23.0,0.7037861915367484,0.49700000000000005,0.6990000000000001,1.0,0.7,4.5,No,No,Middle,0.0,Yes,Salle 26,157.0,0.5833333333333334,0.23843697696031582,0.1542,0.900740336465212,1,0,1,0,True,False,False,False,False,False
ENSPD004334,Female,23.0,4,0.5598755832037324,28.0,0.8719376391982183,0.8490000000000001,0.807,0.0,0.6,7.0,No,No,Middle,2.0,Yes,Salle 26,178.0,0.7902777777777776,0.14486797886142308,0.0,0.9860656366780134,0,0,1,0,False,False,False,False,True,False
ENSPD001948,Male,21.0,3,0.2674961119751166,47.0,0.5489977728285078,0.6809999999999999,0.358,4.0,1.4,12.9,Yes,No,Middle,0.0,Yes,Salle 3,154.0,0.38194444444444453,0.19314016814000914,0.4232,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD001210,Other,20.0,2,0.9129082426127527,6.0,0.8173719376391981,0.653,0.449,0.0,6.3,29.9,Yes,No,Middle,1.0,Yes,Salle 7,185.0,0.5430555555555555,0.34677116014011977,0.0,0.900740336465212,2,0,1,1,True,False,False,False,False,False
ENSPD003643,Male,23.0,1,0.5069984447900465,32.0,0.6993318485523385,0.527,0.711,0.0,0.7,6.1,Yes,No,High,4.0,Yes,Salle 14,186.0,0.5208333333333334,0.2197776892350529,0.0,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD003359,Female,21.0,4,0.7231726283048211,18.0,0.6481069042316259,0.231,0.399,0.0,0.6,6.2,No,No,Middle,1.0,Yes,Salle 11,173.0,0.28055555555555556,0.4700911521396006,0.0,0.6476742668343078,0,0,1,0,False,False,True,False,False,False
ENSPD003422,Female,21.0,2,0.7262830482115087,18.0,0.5400890868596883,0.508,0.647,3.0,0.5,7.5,Yes,No,Low,1.0,Yes,Salle 18,177.0,0.4708333333333333,0.3232745762512087,0.49440000000000006,0.6476742668343078,0,0,1,1,False,False,True,False,False,False
ENSPD002096,Female,19.0,4,0.5085536547433903,32.0,0.4097995545657016,0.4,0.968,1.0,0.9,16.5,Yes,Yes,High,0.0,No,Salle 10,70.0,0.4819444444444444,0.23805662121960655,0.1368,0.0,0,1,0,1,False,True,False,False,False,False
ENSPD004550,Female,20.0,3,0.9999999999999999,0.0,0.3964365256124721,0.672,0.5750000000000001,3.0,0.4,7.0,Yes,Yes,Middle,1.0,Yes,Salle 5,263.0,0.40694444444444444,0.47359212821833185,0.6,0.5818364233587374,0,1,1,1,False,False,False,True,False,False
ENSPD003476,Female,20.0,1,0.7838258164852253,14.0,0.7138084632516704,0.616,0.635,0.0,1.3,14.8,Yes,No,Middle,0.0,Yes,Salle 8,248.0,0.8138888888888889,0.1961273809854431,0.0,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD002001,Male,22.0,4,0.9051321928460342,6.0,0.4342984409799555,0.0,0.873,1.0,1.5,15.3,No,No,Middle,0.0,No,Salle 4,157.0,0.28888888888888886,0.5482589857008136,0.18780000000000002,0.900740336465212,1,0,0,0,True,False,False,False,False,False
ENSPD003165,Male,18.0,5,0.7262830482115087,18.0,0.6113585746102449,1.0,0.59,2.0,1.7,18.8,No,Yes,Middle,1.0,Yes,Salle 25,109.0,0.5611111111111111,0.27525522155550686,0.3296,0.5818364233587374,1,1,1,0,False,False,False,True,False,False
ENSPD002565,Male,25.0,2,0.8724727838258165,8.0,0.7438752783964365,0.922,0.636,2.0,1.6,10.6,No,No,Middle,2.0,No,Salle 25,185.0,0.7333333333333334,0.24670022604146127,0.36719999999999997,0.900740336465212,1,0,0,0,True,False,False,False,False,False
ENSPD003486,Female,20.0,1,0.4681181959564541,34.0,0.5244988864142539,0.583,0.273,0.0,2.5,20.1,No,No,Middle,1.0,Yes,Salle 26,121.0,0.26388888888888895,0.36109470667133925,0.0,0.7508690441401171,0,0,1,0,False,False,False,False,False,True
ENSPD001443,Female,24.0,1,0.5038880248833592,32.0,0.489977728285078,0.546,1.0,1.0,3.5,19.4,No,No,Low,3.0,Yes,Salle 1,96.0,0.6124999999999999,0.182882378328493,0.1362,1.0,0,0,1,0,False,False,False,False,False,False
ENSPD000021,Female,22.0,4,0.7589424572317262,16.0,0.4866369710467706,0.23,0.507,2.0,0.6,7.3,Yes,No,Low,2.0,Yes,Salle 8,178.0,0.2513888888888889,0.519579167938719,0.338,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD004456,Male,22.0,2,0.6360808709175737,23.0,0.6113585746102449,0.675,0.877,5.0,1.6,16.0,Yes,No,High,1.0,Yes,Salle 17,185.0,0.6291666666666667,0.217512330895015,0.766,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD004065,Female,22.0,5,0.671850699844479,21.0,0.3797327394209354,0.392,0.74,1.0,1.3,9.6,Yes,No,Low,0.0,No,Salle 11,67.0,0.3555555555555555,0.3798361078552892,0.15780000000000002,0.9860656366780134,0,0,0,1,False,False,False,False,True,False
ENSPD004009,Female,19.0,1,0.5956454121306377,26.0,0.5746102449888641,0.494,0.28300000000000003,1.0,1.4,19.5,No,No,Middle,0.0,Yes,Salle 27,248.0,0.2847222222222222,0.4047633328966802,0.148,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD000401,Male,26.0,3,0.8071539657853809,12.0,0.42538975501113585,0.649,0.542,2.0,1.5,13.2,Yes,No,Low,0.0,Yes,Salle 20,185.0,0.4263888888888888,0.38258038368169545,0.3504,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001984,Male,20.0,3,0.6111975116640745,25.0,0.6614699331848551,0.637,0.39,1.0,0.6,10.1,Yes,Yes,Low,3.0,Yes,Salle 16,188.0,0.37777777777777777,0.33793025568849644,0.15,0.900740336465212,1,1,1,1,True,False,False,False,False,False
ENSPD004990,Female,22.0,4,0.8491446345256609,10.0,0.4131403118040089,0.559,0.6970000000000001,1.0,0.6,7.9,No,No,Middle,1.0,No,Salle 1,121.0,0.4541666666666666,0.37937422111533436,0.1806,0.7508690441401171,0,0,0,0,False,False,False,False,False,True
ENSPD004618,Female,24.0,3,0.7231726283048211,31.0,0.6804008908685969,0.8790000000000001,0.5650000000000001,1.0,0.2,0.0,Yes,No,Middle,0.0,No,Salle 5,154.0,0.6069444444444445,0.25347402738489655,0.16440000000000002,0.7508690441401171,0,0,0,1,False,False,False,False,False,True
ENSPD003835,Male,24.0,2,0.6827371695178849,20.0,0.35189309576837413,0.7690000000000001,0.74,2.0,3.9,20.5,No,No,Middle,1.0,No,Salle 17,231.0,0.5694444444444444,0.25711274910504467,0.31839999999999996,0.9860656366780134,1,0,0,0,False,False,False,False,True,False
ENSPD003161,Male,22.0,3,0.48055987558320357,33.0,0.5144766146993318,0.733,0.44700000000000006,0.0,4.5,21.3,Yes,No,Middle,1.0,Yes,Salle 16,263.0,0.3208333333333333,0.32176467718199375,0.0,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD000756,Female,25.0,2,0.7231726283048211,32.0,0.5311804008908686,0.642,0.677,1.0,0.2,9.1,No,No,Middle,0.0,Yes,Salle 24,177.0,0.5291666666666666,0.2900202281711137,0.16440000000000002,0.6476742668343078,0,0,1,0,False,False,True,False,False,False
ENSPD000083,Male,21.0,4,0.3312597200622084,43.0,0.46770601336302897,0.43100000000000005,0.519,0.0,0.4,0.0,Yes,No,Middle,1.0,Yes,Salle 23,121.0,0.3111111111111111,0.2604091799838877,0.0,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD003446,Female,23.0,1,0.7278382581648523,18.0,0.6380846325167038,0.5479999999999999,0.024,1.0,0.7,4.5,Yes,No,Middle,1.0,Yes,Salle 21,83.0,0.12916666666666665,0.6799173349217318,0.165,0.0,0,0,1,1,False,True,False,False,False,False
ENSPD001760,Male,22.0,2,0.76049766718507,15.0,0.6959910913140313,0.7190000000000001,0.892,1.0,1.4,20.2,Yes,No,Middle,1.0,No,Salle 18,298.0,0.7611111111111111,0.20656188736493555,0.1692,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD004269,Female,23.0,3,0.7153965785381026,18.0,0.6525612472160356,0.214,0.6990000000000001,1.0,2.9,12.8,Yes,No,Low,1.0,Yes,Salle 14,188.0,0.4652777777777778,0.3225696101221812,0.16340000000000002,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD002024,Male,22.0,4,0.6438569206842922,23.0,0.39755011135857465,0.736,0.5650000000000001,3.0,0.3,6.0,Yes,No,Middle,1.0,Yes,Salle 27,173.0,0.41388888888888886,0.32706268427355656,0.46259999999999996,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001669,Male,23.0,2,0.7325038880248832,17.0,0.6213808463251671,0.625,0.663,1.0,2.6,13.9,No,No,Low,1.0,No,Salle 9,161.0,0.5861111111111111,0.2656365452606979,0.1656,0.7508690441401171,1,0,0,0,False,False,False,False,False,True
ENSPD000964,Male,24.0,3,0.8522550544323483,10.0,0.7360801781737194,0.599,0.8590000000000001,1.0,3.8,11.8,Yes,No,Low,1.0,Yes,Salle 7,130.0,0.7402777777777778,0.2385969142757737,0.181,1.0,1,0,1,1,False,False,False,False,False,False
ENSPD000242,Female,21.0,3,0.7931570762052876,13.0,0.8775055679287306,0.866,0.78,0.0,1.0,9.4,Yes,No,Middle,0.0,No,Salle 6,185.0,0.7625,0.2148643462024575,0.0,0.6476742668343078,0,0,0,1,False,False,True,False,False,False
ENSPD002355,Female,20.0,5,0.9191290824261275,5.0,0.7026726057906458,0.27899999999999997,0.545,1.0,3.9,18.0,Yes,No,Middle,1.0,Yes,Salle 12,67.0,0.4194444444444444,0.43143460555170876,0.1896,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD001245,Female,21.0,3,0.7231726283048211,6.0,0.4053452115812918,0.5870000000000001,0.836,1.0,0.3,8.5,Yes,No,Low,1.0,Yes,Salle 13,130.0,0.5402777777777777,0.2843957956789359,0.16440000000000002,1.0,0,0,1,1,False,False,False,False,False,False
ENSPD001203,Male,24.0,1,0.6391912908242613,23.0,0.5289532293986637,0.654,0.644,1.0,2.3,11.5,No,Yes,Middle,1.0,Yes,Salle 14,248.0,0.513888888888889,0.26879229405148564,0.1536,0.5818364233587374,1,1,1,0,False,False,False,True,False,False
ENSPD003746,Male,23.0,3,0.5863141524105754,27.0,0.6659242761692651,0.51,0.596,1.0,4.2,23.1,Yes,No,Middle,0.0,No,Salle 2,188.0,0.4625,0.27640049025753566,0.1468,0.900740336465212,1,0,0,1,True,False,False,False,False,False
ENSPD001330,Male,27.0,2,0.1586314152410575,54.0,0.6570155902004455,0.332,0.867,0.0,4.7,21.7,Yes,Yes,Middle,0.0,Yes,Salle 8,298.0,0.5333333333333333,0.09602929791375509,0.0,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD004576,Male,25.0,1,0.6827371695178849,20.0,0.5278396436525613,0.772,0.5770000000000001,0.0,0.4,1.1,Yes,No,High,1.0,Yes,Salle 3,121.0,0.513888888888889,0.2839359448782436,0.0,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD003853,Female,22.0,2,0.7060653188180402,19.0,0.46770601336302897,0.474,0.802,0.0,1.5,10.1,No,No,Low,1.0,Yes,Salle 14,71.0,0.4638888888888889,0.31994702179278545,0.0,0.0,0,0,1,0,False,True,False,False,False,False
ENSPD001196,Female,23.0,3,0.9315707620528771,4.0,0.49109131403118034,1.0,0.49100000000000005,0.0,1.8,12.5,Yes,No,Middle,0.0,No,Salle 12,104.0,0.6625000000000001,0.292439956459136,0.0,0.0,0,0,0,1,False,True,False,False,False,False
ENSPD001397,Male,21.0,2,0.8740279937791603,8.0,0.8184855233853007,0.758,0.547,1.0,3.3,18.4,Yes,No,High,1.0,No,Salle 27,119.0,0.6486111111111111,0.28148629203788067,0.18380000000000002,1.0,1,0,0,1,False,False,False,False,False,False
ENSPD002309,Male,21.0,5,0.8133748055987559,12.0,0.6113585746102449,0.473,0.652,1.0,4.1,11.5,Yes,No,High,0.0,Yes,Salle 21,109.0,0.513888888888889,0.3293668973585173,0.176,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD004102,Male,24.0,3,0.6640746500777605,22.0,0.8496659242761693,0.7390000000000001,0.355,2.0,4.1,27.7,No,No,High,1.0,Yes,Salle 1,188.0,0.45000000000000007,0.31252677779662463,0.31360000000000005,0.900740336465212,1,0,1,0,True,False,False,False,False,False
ENSPD004745,Male,20.0,3,0.7822706065318817,14.0,0.4342984409799555,0.5810000000000001,0.509,1.0,4.0,19.6,No,No,Middle,2.0,No,Salle 27,263.0,0.43194444444444435,0.3690885925349878,0.17200000000000001,0.5818364233587374,1,0,0,0,False,False,False,True,False,False
ENSPD002677,Male,19.0,2,0.8926905132192845,7.0,0.5590200445434298,0.48200000000000004,0.87,1.0,0.9,14.9,Yes,No,Low,3.0,No,Salle 22,231.0,0.5027777777777778,0.3637314747103271,0.1862,0.9860656366780134,1,0,0,1,False,False,False,False,True,False
