student_id,gender,age,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,passed,ratio_presence_note,participation_projets_ponderee,moyenne_filiere,gender_encoded,scholarship_encoded,lab_access_encoded,supervisor_assigned_encoded,filiere_Electrique,filiere_Energetique,filiere_GenieCivil,filiere_Informatique,filiere_Mecanique,filiere_Telecom
ENSPD000984,Male,21.0,1,0.7262830482115087,18.0,0.5868596881959911,0.456,0.9540000000000001,2.0,2.3,16.1,Yes,No,Middle,1.0,Yes,Salle 13,186.0,0.6138888888888889,1.0,0.25147243255590035,0.3296,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD000985,Female,21.0,1,0.4930015552099535,33.0,0.6581291759465479,0.65,0.423,1.0,0.7,8.2,Yes,No,High,2.0,Yes,Salle 27,149.0,0.4388888888888889,1.0,0.25387365963572617,0.1348,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD000986,Male,22.0,4,0.8818040435458788,8.0,0.7661469933184856,0.534,0.44799999999999995,1.0,0.8,1.2,No,No,Middle,0.0,No,Salle 15,70.0,0.5319444444444444,1.0,0.34260044481607743,0.18480000000000002,60.567119565217396,1,0,0,0,False,True,False,False,False,False
ENSPD000987,Female,19.0,1,0.8180404354587868,12.0,0.4443207126948775,0.399,0.392,0.0,1.0,11.5,Yes,No,Middle,0.0,No,Salle 21,248.0,0.26111111111111107,0.0,0.5379345819129604,0.0,61.36358885017421,0,0,0,1,False,False,False,True,False,False
ENSPD000988,Male,22.0,2,0.687402799377916,20.0,0.6547884187082406,0.528,0.635,2.0,6.2,29.4,No,No,Middle,0.0,Yes,Salle 7,119.0,0.4083333333333333,1.0,0.34799620825297406,0.31960000000000005,61.93600823045268,1,0,1,0,False,False,False,False,False,False
ENSPD000989,Male,24.0,3,0.6578538102643857,22.0,0.7260579064587974,0.669,0.461,0.0,1.1,11.5,Yes,No,Low,2.0,No,Salle 2,188.0,0.5402777777777777,1.0,0.26237531779477774,0.0,61.800132802124836,1,0,0,1,True,False,False,False,False,False
ENSPD000990,Female,22.0,3,0.6811819595645411,18.0,0.8685968819599109,0.698,0.466,3.0,1.4,11.5,Yes,No,Middle,1.0,Yes,Salle 10,188.0,0.6472222222222221,1.0,0.22425862530225552,0.47700000000000004,61.800132802124836,0,0,1,1,True,False,False,False,False,False
ENSPD000991,Female,25.0,4,0.7216174183514773,18.0,0.9354120267260579,0.392,0.635,0.0,0.0,6.8,Yes,Yes,Low,0.0,Yes,Salle 18,178.0,0.2583333333333333,0.0,0.49291672686268617,0.0,61.916933638443936,0,1,1,1,False,False,False,False,True,False
ENSPD000992,Female,24.0,3,0.5754276827371695,27.0,0.6213808463251671,0.451,0.6659999999999999,1.0,0.5,9.7,No,Yes,Middle,1.0,No,Salle 19,212.0,0.5152777777777777,1.0,0.24596559944622556,0.1454,61.916933638443936,0,1,0,0,False,False,False,False,True,False
ENSPD000993,Male,21.0,3,0.46034214618973557,35.0,0.6113585746102449,0.75,0.6859999999999999,1.0,5.6,21.5,Yes,No,High,0.0,Yes,Salle 5,188.0,0.6152777777777778,1.0,0.1684003109963408,0.1306,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD000994,Female,23.0,4,0.9331259720062209,4.0,0.1636971046770601,0.711,1.0,1.0,6.2,31.9,No,No,Low,2.0,Yes,Salle 24,230.0,0.6791666666666665,1.0,0.2855847453395747,0.19140000000000001,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD000995,Male,22.0,3,0.6485225505443236,23.0,0.8697104677060133,0.78,0.737,1.0,1.5,11.5,No,No,Low,0.0,Yes,Salle 16,185.0,0.7388888888888889,1.0,0.18327371954057206,0.15480000000000002,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD000996,Male,24.0,3,0.7511664074650078,16.0,0.4888641425389756,0.866,0.541,3.0,1.4,9.3,Yes,No,Middle,2.0,Yes,Salle 9,263.0,0.6194444444444444,1.0,0.25680756652147685,0.504,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD000997,Female,24.0,4,0.7729393468118196,15.0,0.5701559020044543,0.7170000000000001,0.4,0.0,3.2,24.5,Yes,No,Middle,0.0,No,Salle 12,230.0,0.4375,1.0,0.3617463794190179,0.0,61.36358885017421,0,0,0,1,False,False,False,True,False,False
ENSPD000998,Male,19.0,2,0.7807153965785382,14.0,0.6837416481069042,0.545,0.621,1.0,0.1,11.5,Yes,Yes,Low,1.0,Yes,Salle 24,71.0,0.5930555555555557,1.0,0.2778249806716351,0.1718,60.567119565217396,1,1,1,1,False,True,False,False,False,False
ENSPD000999,Female,23.0,2,0.500777604976672,32.0,0.6113585746102449,0.6409999999999999,0.73,0.0,0.9,9.5,Yes,No,Middle,2.0,No,Salle 29,177.0,0.5444444444444444,1.0,0.20770978420073014,0.0,61.453713527851455,0,0,0,1,False,False,True,False,False,False
ENSPD001000,Male,22.0,1,0.40746500777604966,38.0,0.6425389755011137,0.616,0.539,0.0,2.1,8.4,Yes,No,High,1.0,Yes,Salle 18,83.0,0.5277777777777778,1.0,0.18273613071750036,0.0,60.567119565217396,1,0,1,1,False,True,False,False,False,False
ENSPD001001,Male,22.0,3,0.609642301710731,25.0,0.8752783964365256,1.0,0.652,0.0,4.6,19.0,No,No,High,1.0,No,Salle 26,263.0,0.7875000000000001,1.0,0.1586373417011955,0.0,61.36358885017421,1,0,0,0,False,False,False,True,False,False
ENSPD001002,Male,21.0,1,0.7931570762052876,13.0,0.5456570155902005,0.703,1.0,4.0,2.6,19.6,No,No,Low,0.0,Yes,Salle 13,143.0,0.8152777777777778,1.0,0.19809420307231898,0.6936,61.800132802124836,1,0,1,0,True,False,False,False,False,False
ENSPD001003,Female,25.0,3,0.5847589424572316,27.0,0.42873051224944325,0.716,0.563,1.0,0.9,7.2,No,No,Low,1.0,Yes,Salle 3,263.0,0.4541666666666666,1.0,0.2803580438979071,0.1466,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD001004,Female,24.0,4,0.6531881804043546,22.0,0.9131403118040089,0.751,0.263,3.0,4.8,30.0,Yes,No,Middle,1.0,Yes,Salle 20,93.0,0.576388888888889,1.0,0.2444317182867208,0.46620000000000006,61.93600823045268,0,0,1,1,False,False,False,False,False,False
ENSPD001005,Female,21.0,3,0.7231726283048211,0.0,0.6982182628062361,0.624,0.635,2.0,2.2,12.2,Yes,No,Low,0.0,Yes,Salle 3,130.0,0.7055555555555555,1.0,0.21509081451446796,0.32880000000000004,61.93600823045268,0,0,1,1,False,False,False,False,False,False
ENSPD001006,Female,19.0,2,0.37636080870917565,40.0,0.930957683741648,0.8290000000000001,0.703,1.0,3.5,17.2,Yes,No,Low,2.0,Yes,Salle 30,298.0,0.8388888888888888,1.0,0.08671008834025282,0.1198,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD001007,Female,21.0,4,0.5785381026438571,27.0,0.755011135857461,0.8009999999999999,0.298,3.0,1.0,6.0,Yes,No,Middle,1.0,Yes,Salle 3,121.0,0.4652777777777778,1.0,0.2720373577933737,0.43740000000000007,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD001008,Female,23.0,2,0.9999999999999999,0.0,0.388641425389755,0.684,0.635,1.0,0.0,3.0,Yes,Yes,Middle,0.0,Yes,Salle 15,298.0,0.5944444444444444,1.0,0.34673949100612644,0.2,61.36358885017421,0,1,1,1,False,False,False,True,False,False
ENSPD001009,Male,22.0,4,0.7122861586314152,18.0,0.7182628062360802,0.563,0.44,0.0,0.4,9.1,Yes,No,Middle,1.0,Yes,Salle 18,157.0,0.48749999999999993,1.0,0.3085773080880858,0.0,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD001010,Male,25.0,3,0.5878693623639192,26.0,0.44543429844098004,0.34600000000000003,0.728,0.0,5.2,26.1,Yes,No,Middle,0.0,Yes,Salle 3,104.0,0.3916666666666666,1.0,0.3190024482752736,0.0,60.567119565217396,1,0,1,1,False,True,False,False,False,False
ENSPD001011,Male,24.0,1,0.9377916018662519,4.0,0.6113585746102449,0.752,1.0,4.0,0.1,4.2,No,No,Middle,3.0,Yes,Salle 28,121.0,0.8444444444444443,1.0,0.2255247377738123,0.768,61.59497568881685,1,0,1,0,False,False,False,False,False,True
ENSPD001012,Other,24.0,4,0.7309486780715396,17.0,0.5979955456570156,0.658,0.605,2.0,1.4,15.0,Yes,No,Middle,1.0,No,Salle 10,70.0,0.5319444444444444,1.0,0.29124746284843717,0.33080000000000004,60.567119565217396,2,0,0,1,False,True,False,False,False,False
ENSPD001013,Female,23.0,1,0.6547433903576981,22.0,0.3396436525612473,0.616,0.8570000000000001,0.0,1.1,11.6,Yes,No,Low,1.0,Yes,Salle 11,186.0,0.5499999999999999,1.0,0.25678003330571464,0.0,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD001014,Male,19.0,5,0.7558320373250388,16.0,0.47438752783964366,0.41700000000000004,0.394,0.0,1.1,8.3,No,No,Middle,1.0,Yes,Salle 8,109.0,0.29166666666666674,0.0,0.47439888635102145,0.0,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD001015,Female,22.0,1,0.5972006220839813,26.0,0.9788418708240534,0.7390000000000001,0.336,1.0,1.0,15.1,Yes,No,Middle,1.0,Yes,Salle 8,248.0,0.5097222222222222,1.0,0.2561966623645455,0.1482,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD001016,Female,24.0,2,0.5303265940902021,30.0,0.6503340757238307,0.332,1.0,1.0,1.4,0.0,Yes,No,Low,2.0,No,Salle 10,177.0,0.6083333333333333,1.0,0.19261876743443532,0.1396,61.453713527851455,0,0,0,1,False,False,True,False,False,False
ENSPD001017,Male,22.0,1,0.6982892690513217,19.0,0.5812917594654788,0.616,0.7020000000000001,2.0,0.3,7.8,Yes,No,Middle,1.0,Yes,Salle 21,96.0,0.5611111111111111,1.0,0.2660404528102256,0.32239999999999996,61.93600823045268,1,0,1,1,False,False,False,False,False,False
ENSPD001018,Male,23.0,1,0.5318818040435459,30.0,0.6113585746102449,0.772,0.767,2.0,0.1,4.9,No,No,Middle,0.0,Yes,Salle 28,248.0,0.7430555555555556,1.0,0.15014635565088982,0.2796,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD001019,Female,21.0,4,0.7216174183514773,18.0,0.544543429844098,0.7190000000000001,0.87,0.0,0.1,7.4,Yes,Yes,High,0.0,Yes,Salle 25,157.0,0.6486111111111111,1.0,0.2358386911401745,0.0,61.800132802124836,0,1,1,1,True,False,False,False,False,False
ENSPD001020,Male,20.0,3,0.7231726283048211,14.0,0.5946547884187082,0.55,0.534,0.0,1.4,6.2,Yes,No,Middle,1.0,Yes,Salle 1,212.0,0.40694444444444444,1.0,0.36320212764302195,0.0,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD001021,Female,22.0,4,0.8786936236391912,8.0,0.7761692650334077,0.395,0.805,1.0,2.4,15.7,No,No,Middle,1.0,Yes,Salle 17,178.0,0.5930555555555557,1.0,0.3089510434023768,0.1844,61.916933638443936,0,0,1,0,False,False,False,False,True,False
ENSPD001022,Male,23.0,2,0.9300155520995333,4.0,0.5434298440979956,0.726,0.775,2.0,0.2,0.0,No,No,Low,2.0,No,Salle 13,185.0,0.7166666666666666,1.0,0.26911478978066916,0.382,61.800132802124836,1,0,0,0,True,False,False,False,False,False
ENSPD001023,Female,21.0,2,0.6438569206842922,23.0,0.4855233853006682,0.836,0.381,2.0,0.6,8.3,No,Yes,High,1.0,Yes,Salle 7,177.0,0.4111111111111111,1.0,0.3288567714285142,0.3084,61.453713527851455,0,1,1,0,False,False,True,False,False,False
ENSPD001024,Female,22.0,3,0.8133748055987559,12.0,0.23385300668151449,0.517,0.635,2.0,2.1,11.5,Yes,No,High,1.0,Yes,Salle 19,154.0,0.5722222222222223,1.0,0.29832712098065584,0.352,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD001025,Female,20.0,2,0.8118195956454123,12.0,0.4543429844097996,0.711,0.9009999999999999,0.0,0.2,3.4,Yes,Yes,Middle,0.0,Yes,Salle 14,298.0,0.7208333333333332,1.0,0.23450520294612312,0.0,61.36358885017421,0,1,1,1,False,False,False,True,False,False
ENSPD001026,Male,24.0,3,0.7807153965785382,14.0,0.4521158129175946,0.905,0.383,1.0,4.8,28.2,No,No,High,2.0,No,Salle 7,130.0,0.46666666666666656,1.0,0.3458188541692303,0.1718,61.93600823045268,1,0,0,0,False,False,False,False,False,False
ENSPD001027,Female,21.0,3,0.6298600311041992,24.0,0.6369710467706015,0.6809999999999999,0.68,0.0,1.3,8.8,Yes,No,Middle,2.0,Yes,Salle 21,263.0,0.6402777777777777,1.0,0.21142998812289157,0.0,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD001028,Female,25.0,1,0.5287713841368585,30.0,0.5077951002227171,0.549,0.594,1.0,6.6,29.0,Yes,No,Middle,0.0,Yes,Salle 17,248.0,0.3763888888888889,1.0,0.3045869495668091,0.1394,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD001029,Male,25.0,4,0.8133748055987559,12.0,0.9710467706013364,0.807,0.924,1.0,0.4,4.3,No,No,Low,1.0,No,Salle 15,157.0,0.8555555555555554,1.0,0.19129845293529849,0.176,61.800132802124836,1,0,0,0,True,False,False,False,False,False
ENSPD001030,Female,22.0,4,0.4012441679626749,38.0,0.4331848552338531,0.48700000000000004,0.358,2.0,0.1,1.3,Yes,Yes,Low,2.0,Yes,Salle 27,121.0,0.3041666666666667,0.0,0.29740786929749685,0.246,61.59497568881685,0,1,1,1,False,False,False,False,False,True
ENSPD001031,Male,20.0,3,0.6702954898911352,21.0,0.844097995545657,0.386,1.0,3.0,1.8,12.5,Yes,No,Middle,3.0,No,Salle 5,212.0,0.726388888888889,1.0,0.1932431100889417,0.47279999999999994,61.916933638443936,1,0,0,1,False,False,False,False,True,False
ENSPD001032,Female,18.0,1,0.2441679626749611,49.0,0.6469933184855233,0.766,0.605,1.0,0.8,5.7,Yes,No,Low,2.0,Yes,Salle 11,186.0,0.6194444444444444,1.0,0.10025616442539667,0.1028,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD001033,Male,19.0,2,0.47122861586314146,34.0,0.744988864142539,0.547,0.788,2.0,1.7,9.6,Yes,Yes,High,1.0,No,Salle 1,177.0,0.5444444444444444,1.0,0.19779603195880655,0.264,61.453713527851455,1,1,0,1,False,False,True,False,False,False
ENSPD001034,Male,19.0,2,0.5567651632970451,28.0,0.734966592427617,0.563,0.917,1.0,1.3,7.5,Yes,No,Middle,2.0,Yes,Salle 12,298.0,0.7541666666666667,1.0,0.15380523852049507,0.14300000000000002,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD001035,Male,25.0,2,0.9253499222395024,5.0,0.23942093541202675,0.507,0.601,1.0,1.2,11.1,No,Yes,Middle,1.0,No,Salle 16,161.0,0.36111111111111116,0.0,0.4834240604783918,0.1904,61.59497568881685,1,1,0,0,False,False,False,False,False,True
ENSPD001036,Female,22.0,2,0.8491446345256609,10.0,0.6080178173719376,0.535,0.617,1.0,3.8,15.1,Yes,No,Low,1.0,Yes,Salle 1,119.0,0.47777777777777775,1.0,0.3638513751944158,0.1806,61.93600823045268,0,0,1,1,False,False,False,False,False,False
ENSPD001037,Male,23.0,4,0.6174183514774495,25.0,0.566815144766147,0.873,0.539,0.0,0.4,9.0,Yes,No,Middle,1.0,Yes,Salle 22,230.0,0.6083333333333333,1.0,0.21983213445355473,0.0,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD001038,Female,18.0,3,0.8569206842923794,9.0,0.42093541202672613,0.919,0.46299999999999997,0.0,1.4,12.6,No,No,Low,1.0,No,Salle 17,185.0,0.4388888888888889,1.0,0.39290232033338734,0.0,61.453713527851455,0,0,0,0,False,False,True,False,False,False
ENSPD001039,Male,20.0,3,0.8864696734059098,7.0,0.6870824053452117,0.943,0.6940000000000001,2.0,1.1,11.4,No,No,High,0.0,No,Salle 26,130.0,0.6902777777777778,1.0,0.2674435328991015,0.3708,61.93600823045268,1,0,0,0,False,False,False,False,False,False
ENSPD001040,Male,24.0,2,0.6905132192846034,20.0,0.8964365256124722,0.816,0.613,1.0,2.2,9.9,Yes,Yes,Middle,1.0,Yes,Salle 26,231.0,0.7305555555555554,1.0,0.1974821498145187,0.16019999999999998,61.916933638443936,1,1,1,1,False,False,False,False,True,False
ENSPD001041,Male,23.0,5,0.46189735614307936,35.0,0.1636971046770601,0.7040000000000001,0.538,1.0,0.1,6.4,Yes,No,Low,4.0,Yes,Salle 15,80.0,0.2402777777777778,0.0,0.3791886648450453,0.13080000000000003,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD001042,Female,22.0,1,0.6811819595645411,20.0,0.5211581291759466,0.36200000000000004,0.55,0.0,1.5,16.2,No,No,Middle,3.0,Yes,Salle 22,248.0,0.36249999999999993,0.0,0.378459776836663,0.0,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD001043,Male,23.0,4,0.7013996889580093,19.0,0.4020044543429844,0.5860000000000001,0.635,3.0,1.3,5.4,Yes,No,Low,1.0,No,Salle 19,157.0,0.575,1.0,0.2606612097144759,0.48479999999999995,61.800132802124836,1,0,0,1,True,False,False,False,False,False
ENSPD001044,Female,25.0,5,0.7231726283048211,33.0,0.6113585746102449,1.0,0.48,1.0,7.3,34.9,Yes,No,Low,0.0,No,Salle 23,109.0,0.6152777777777778,1.0,0.24991802398527205,0.16440000000000002,61.36358885017421,0,0,0,1,False,False,False,True,False,False
ENSPD001045,Female,22.0,4,0.7884914463452567,14.0,0.5556792873051225,0.542,0.635,1.0,2.8,11.5,Yes,No,Low,2.0,Yes,Salle 2,121.0,0.461111111111111,1.0,0.35219744135092423,0.1728,61.59497568881685,0,0,1,1,False,False,False,False,False,True
ENSPD001046,Female,22.0,5,0.7729393468118196,15.0,0.5089086859688196,0.893,0.8200000000000001,2.0,0.3,5.1,Yes,No,High,0.0,Yes,Salle 16,67.0,0.7180555555555557,1.0,0.22465533718919908,0.3416,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD001047,Male,22.0,3,0.80248833592535,13.0,0.7249443207126949,0.63,0.6890000000000001,2.0,1.4,10.5,Yes,No,Middle,1.0,No,Salle 7,212.0,0.5611111111111111,1.0,0.30033986980655003,0.3492,61.916933638443936,1,0,0,1,False,False,False,False,True,False
ENSPD001048,Male,27.0,1,0.7713841368584758,15.0,0.8830734966592427,0.138,0.43,0.0,3.1,14.9,Yes,No,Middle,2.0,Yes,Salle 21,121.0,0.2666666666666666,0.0,0.5084400124758234,0.0,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD001049,Female,18.0,1,0.8569206842923794,9.0,1.0,0.735,0.635,3.0,1.5,8.0,Yes,No,Low,1.0,No,Salle 13,248.0,0.7361111111111112,1.0,0.2413951890088418,0.5448,61.36358885017421,0,0,0,1,False,False,False,True,False,False
ENSPD001050,Male,23.0,2,0.6858475894245722,20.0,0.4866369710467706,0.848,0.7270000000000001,1.0,0.9,11.5,No,No,Middle,3.0,Yes,Salle 1,231.0,0.5722222222222223,1.0,0.2568702006439967,0.1596,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD001051,Female,22.0,1,0.7573872472783826,16.0,0.3062360801781738,0.611,0.838,0.0,0.9,4.6,Yes,No,Middle,2.0,Yes,Salle 23,186.0,0.49722222222222223,1.0,0.3191806822263943,0.0,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD001052,Male,23.0,3,0.645412130637636,23.0,0.7037861915367484,0.616,0.489,1.0,0.9,10.7,Yes,No,Middle,1.0,Yes,Salle 30,212.0,0.5208333333333334,1.0,0.2675163645178392,0.1544,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD001053,Female,21.0,2,0.6111975116640745,25.0,0.8797327394209354,0.32,0.528,1.0,0.0,12.0,No,No,Middle,2.0,Yes,Salle 26,161.0,0.49444444444444435,1.0,0.26871502888435284,0.15,61.59497568881685,0,0,1,0,False,False,False,False,False,True
ENSPD001054,Female,22.0,4,0.9704510108864696,2.0,0.7461024498886415,0.371,0.501,3.0,2.6,10.3,Yes,No,Low,4.0,Yes,Salle 23,93.0,0.44027777777777777,1.0,0.43521285030613177,0.5885999999999999,61.93600823045268,0,0,1,1,False,False,False,False,False,False
ENSPD001055,Other,23.0,2,0.3390357698289269,42.0,0.8786191536748329,0.657,0.511,1.0,1.9,7.2,No,No,High,0.0,Yes,Salle 10,298.0,0.6027777777777776,1.0,0.13452476634246144,0.115,61.36358885017421,2,0,1,0,False,False,False,True,False,False
ENSPD001056,Male,28.0,3,0.8833592534992224,8.0,0.5723830734966593,0.706,0.721,2.0,0.6,1.3,Yes,Yes,Low,0.0,No,Salle 20,130.0,0.5208333333333334,1.0,0.34958397483543835,0.37,61.93600823045268,1,1,0,1,False,False,False,False,False,False
ENSPD001057,Female,24.0,5,0.6049766718506998,25.0,0.5089086859688196,0.8640000000000001,0.7590000000000001,1.0,2.0,11.1,Yes,No,High,0.0,Yes,Salle 12,70.0,0.6402777777777777,1.0,0.20391279332052978,0.1492,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD001058,Male,20.0,2,0.5800933125972006,27.0,0.6291759465478842,0.735,0.85,0.0,0.7,11.2,Yes,No,Middle,1.0,No,Salle 9,161.0,0.7486111111111111,1.0,0.16169804529748097,0.0,61.59497568881685,1,0,0,1,False,False,False,False,False,True
ENSPD001059,Male,21.0,4,0.7682737169517885,15.0,0.5545657015590201,0.405,0.622,0.0,0.6,11.2,No,No,High,1.0,Yes,Salle 23,178.0,0.4902777777777778,1.0,0.3270574420950647,0.0,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD001060,Female,21.0,4,0.44167962674961103,36.0,0.7204899777282852,0.658,0.359,1.0,2.7,17.5,Yes,Yes,Middle,0.0,Yes,Salle 24,157.0,0.3763888888888889,1.0,0.2683385300850899,0.12819999999999998,61.800132802124836,0,1,1,1,True,False,False,False,False,False
ENSPD001061,Female,18.0,2,0.567651632970451,28.0,0.7717149220489978,0.728,0.774,1.0,3.3,19.0,Yes,No,Middle,0.0,Yes,Salle 14,177.0,0.6805555555555556,1.0,0.17901208742481353,0.1444,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD001062,Other,21.0,3,0.5614307931570762,28.0,0.7850779510022272,0.28300000000000003,0.672,0.0,2.0,18.1,No,No,Low,0.0,No,Salle 6,185.0,0.44305555555555554,1.0,0.2776931577445352,0.0,61.453713527851455,2,0,0,0,False,False,True,False,False,False
ENSPD001063,Female,23.0,2,0.6780715396578537,21.0,0.6959910913140313,0.612,0.652,0.0,3.1,15.4,Yes,No,Low,2.0,No,Salle 5,177.0,0.5458333333333333,1.0,0.2665302678190089,0.0,61.453713527851455,0,0,0,1,False,False,True,False,False,False
ENSPD001064,Male,19.0,4,0.5707620528771385,28.0,0.6514476614699333,0.56,0.383,1.0,0.9,10.8,No,No,Middle,2.0,No,Salle 12,230.0,0.4041666666666667,1.0,0.30414263509552253,0.1448,61.36358885017421,1,0,0,0,False,False,False,True,False,False
ENSPD001065,Male,24.0,3,0.9999999999999999,0.0,0.7427616926503342,0.502,0.601,1.0,0.1,13.3,Yes,No,Middle,2.0,Yes,Salle 26,130.0,0.47777777777777775,1.0,0.4186813813791317,0.2,61.93600823045268,1,0,1,1,False,False,False,False,False,False
ENSPD001066,Female,23.0,3,0.9999999999999999,0.0,0.2828507795100223,0.71,0.401,2.0,1.9,17.5,Yes,No,High,0.0,Yes,Salle 15,185.0,0.3847222222222222,1.0,0.49308661688528244,0.4,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD001067,Male,21.0,4,0.3421461897356143,42.0,0.645879732739421,0.413,0.736,1.0,0.6,2.9,Yes,Yes,Middle,1.0,Yes,Salle 2,70.0,0.4111111111111111,1.0,0.20922766891358305,0.1154,60.567119565217396,1,1,1,1,False,True,False,False,False,False
ENSPD001068,Male,22.0,2,0.8211508553654744,12.0,0.6191536748329621,0.6950000000000001,0.635,1.0,3.0,14.7,Yes,No,Middle,0.0,Yes,Salle 1,231.0,0.5375,1.0,0.3189257139652206,0.177,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD001069,Male,25.0,4,0.880248833592535,8.0,0.645879732739421,0.721,0.536,2.0,0.9,16.7,Yes,No,Middle,2.0,Yes,Salle 23,157.0,0.625,1.0,0.2940660852019228,0.3692,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD001070,Male,23.0,4,0.8211508553654744,12.0,0.5957683741648108,0.8150000000000001,0.33299999999999996,1.0,2.2,11.5,Yes,No,Middle,2.0,No,Salle 3,70.0,0.4722222222222222,1.0,0.35717500803059943,0.177,60.567119565217396,1,0,0,1,False,True,False,False,False,False
ENSPD001071,Male,22.0,4,0.5972006220839813,26.0,0.6826280623608018,0.418,0.845,1.0,1.6,17.8,Yes,No,Middle,0.0,Yes,Salle 3,157.0,0.6166666666666666,1.0,0.21031867076925084,0.1482,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD001072,Male,22.0,4,0.6749611197511663,21.0,0.5144766146993318,0.616,0.588,4.0,3.4,16.9,Yes,Yes,Low,1.0,Yes,Salle 29,121.0,0.3138888888888889,0.0,0.4157390536397242,0.6327999999999999,61.59497568881685,1,1,1,1,False,False,False,False,False,True
